Year,state_name,state_cd,Population,IncarcerationRate,Inmates,state_id
2000,Hawaii,HI,1211537,293.26,3553,15
2000,Idaho,ID,1293953,425.92,5511,16
2000,Illinois,IL,12419293,364.06,45214,17
2000,Indiana,IN,6080485,325.22,19775,18
2000,Iowa,IA,2926324,271.67,7950,19
2000,Kansas,KS,2688418,309.86,8330,20
2000,Kentucky,KY,4041769,368.47,14893,21
2000,Louisiana,LA,4468976,787.81,35207,22
2000,Maine,ME,1274923,128.01,1632,23
2000,Maryland,MD,5296486,423.49,22430,24
2000,Massachusetts,MA,6349097,148.97,9458,25
2000,Michigan,MI,9938444,479.32,47637,26
2000,Minnesota,MN,4919479,126.43,6220,27
2000,Mississippi,MS,2844658,675.45,19214,28
2000,Missouri,MO,5595211,490.88,27466,29
2000,Montana,MT,902195,343.74,3101,30
2000,Nebraska,NE,1711263,222.72,3811,31
2000,Nevada,NV,1998257,498.61,9964,32
2000,New Hampshire,NH,1235786,181.95,2249,33
2000,New Jersey,NJ,8414350,353.27,29725,34
2000,New Mexico,NM,1819046,256.26,4661,35
2000,New York,NY,18976457,369.51,70120,36
2000,North Carolina,NC,8049313,334.72,26943,37
2000,North Dakota,ND,642200,155.02,996,38
2000,Ohio,OH,11353140,403.32,45789,39
2000,Oklahoma,OK,3450654,671.15,23159,40
2000,Oregon,OR,3421399,307.59,10524,41
2000,Pennsylvania,PA,12281054,299.9,36831,42
2000,Rhode Island,RI,1048319,187.11,1962,44
2000,South Carolina,SC,4012012,522.35,20957,45
2000,South Dakota,SD,754844,345.77,2610,46
2000,Tennessee,TN,5689283,388.66,22112,47
2000,Texas,TX,20851820,754.36,157298,48
2000,United States,US,281421906,470.26,1323415,0
2000,Utah,UT,2233169,246.89,5513,49
2000,Vermont,VT,608827,215.28,1311,50
2000,Virginia,VA,7078515,417.24,29534,51
2000,Washington,WA,5894121,248.11,14624,53
2000,West Virginia,WV,1808344,210.02,3798,54
2000,Wisconsin,WI,5363675,378.4,20296,55
2000,Wyoming,WY,493782,340.11,1679,56
2001,Alabama,AL,4464034,585.52,26138,1
2001,Alaska,AK,633316,346.75,2196,2
2001,Arizona,AZ,5304417,498.89,26463,4
2001,Arkansas,AR,2691068,464.35,12496,5
2001,California,CA,34485623,456.12,157296,6
2001,Colorado,CO,4433068,393.59,17448,8
2001,Connecticut,CT,3428433,387.23,13276,9
2001,Delaware,DE,794620,507.54,4033,10
2001,Federal,FD,285081556,47.65,135841,57
2001,Florida,FL,16353869,442.73,72403,12
2001,Georgia,GA,8419594,545.2,45904,13
2001,Hawaii,HI,1218305,301.24,3670,15
2001,Idaho,ID,1321170,452.93,5984,16
2001,Illinois,IL,12507833,354.56,44348,17
2001,Indiana,IN,6124967,340.95,20883,18
2001,Iowa,IA,2929424,271.79,7962,19
2001,Kansas,KS,2701456,317.5,8577,20
2001,Kentucky,KY,4069191,371.18,15104,21
2001,Louisiana,LA,4460816,802.77,35810,22
2001,Maine,ME,1284791,127.73,1641,23
2001,Maryland,MD,5375033,424.96,22842,24
2001,Massachusetts,MA,6411730,145.9,9355,25
2001,Michigan,MI,10006093,488.19,48849,26
2001,Minnesota,MN,4982813,132.58,6606,27
2001,Mississippi,MS,2853313,717.62,20476,28
2001,Missouri,MO,5643986,509.14,28736,29
2001,Montana,MT,905873,367.38,3328,30
2001,Nebraska,NE,1717948,224.98,3865,31
2001,Nevada,NV,2094509,488.56,10233,32
2001,New Hampshire,NH,1256879,190.31,2392,33
2001,New Jersey,NJ,8489469,331.49,28142,34
2001,New Mexico,NM,1828809,295.71,5408,35
2001,New York,NY,19088978,353.78,67533,36
2001,North Carolina,NC,8203451,336.79,27628,37
2001,North Dakota,ND,636267,161.41,1027,38
2001,Ohio,OH,11396874,397.31,45281,39
2001,Oklahoma,OK,3464729,657.48,22780,40
2001,Oregon,OR,3470382,327.57,11368,41
2001,Pennsylvania,PA,12299533,309.42,38057,42
2001,Rhode Island,RI,1058051,182.03,1926,44
2001,South Carolina,SC,4062701,531.81,21606,45
2001,South Dakota,SD,758983,366.41,2781,46
2001,Tennessee,TN,5755443,411.28,23671,47
2001,Texas,TX,21332847,717.47,153057,48
2001,United States,US,285081556,469.55,1338600,0
2001,Utah,UT,2291250,229.31,5254,49
2001,Vermont,VT,612153,214.49,1313,50
2001,Virginia,VA,7191304,440.28,31662,51
2001,Washington,WA,5987785,250.84,15020,53
2001,West Virginia,WV,1798582,231.52,4164,54
2001,Wisconsin,WI,5408769,388.87,21033,55
2001,Wyoming,WY,492982,341.59,1684,56
2002,Alabama,AL,4472420,615.6,27532,1
2002,Alaska,AK,642691,400.97,2577,2
2002,Arizona,AZ,5452108,513.71,28008,4
2002,Arkansas,AR,2704732,480.6,12999,5
2002,California,CA,34876194,458.72,159984,6
2002,Colorado,CO,4504265,418.11,18833,8
2002,Connecticut,CT,3448382,408.37,14082,9
2002,Delaware,DE,804131,455.03,3659,10
2002,Federal,FD,287803914,49.46,142348,57
2002,Florida,FL,16680309,450.85,75203,12
2002,Georgia,GA,8585535,552.37,47424,13
2002,Hawaii,HI,1228069,312.69,3840,15
2002,Idaho,ID,1342149,428.12,5746,16
2002,Illinois,IL,12558229,339.96,42693,17
2002,Indiana,IN,6149007,350.33,21542,18
2002,Iowa,IA,2929264,286.69,8398,19
2002,Kansas,KS,2712598,329.39,8935,20
2002,Kentucky,KY,4091330,380.61,15572,21
2002,Louisiana,LA,4466068,806.79,36032,22
2002,Maine,ME,1293938,140.42,1817,23
2002,Maryland,MD,5439913,427.84,23274,24
2002,Massachusetts,MA,6440978,138.91,8947,25
2002,Michigan,MI,10038767,503.96,50591,26
2002,Minnesota,MN,5017458,142.08,7129,27
2002,Mississippi,MS,2858643,748.5,21397,28
2002,Missouri,MO,5680852,529.5,30080,29
2002,Montana,MT,909868,365.22,3323,30
2002,Nebraska,NE,1725083,230.25,3972,31
2002,Nevada,NV,2166214,483.7,10478,32
2002,New Hampshire,NH,1271163,192.82,2451,33
2002,New Jersey,NJ,8544115,326.44,27891,34
2002,New Mexico,NM,1850035,304.37,5631,35
2002,New York,NY,19161873,349.99,67065,36
2002,North Carolina,NC,8316617,344.05,28613,37
2002,North Dakota,ND,633617,161.77,1025,38
2002,Ohio,OH,11420981,399.67,45646,39
2002,Oklahoma,OK,3484754,651.47,22702,40
2002,Oregon,OR,3517111,343.46,12080,41
2002,Pennsylvania,PA,12326302,325.84,40164,42
2002,Rhode Island,RI,1066034,191.83,2045,44
2002,South Carolina,SC,4103934,556.47,22837,45
2002,South Dakota,SD,762107,381.97,2911,46
2002,Tennessee,TN,5803306,430.6,24989,47
2002,Texas,TX,21710788,699.11,151782,48
2002,United States,US,287803914,477.35,1373832,0
2002,Utah,UT,2334473,234.53,5475,49
2002,Vermont,VT,614950,214.81,1321,50
2002,Virginia,VA,7283541,480.16,34973,51
2002,Washington,WA,6056187,262.9,15922,53
2002,West Virginia,WV,1799411,250.3,4504,54
2002,Wisconsin,WI,5446766,397.37,21644,55
2002,Wyoming,WY,497069,349.45,1737,56
2003,Alabama,AL,4490591,607.31,27272,1
2003,Alaska,AK,650884,403.91,2629,2
2003,Arizona,AZ,5591206,531.58,29722,4
2003,Arkansas,AR,2722291,486.5,13244,5
2003,California,CA,35251107,461.48,162677,6
2003,Colorado,CO,4548775,432.45,19671,8
2003,Connecticut,CT,3467673,391.82,13587,9
2003,Delaware,DE,814905,505.83,4122,10
2003,Federal,FD,290326418,52.07,151173,57
2003,Florida,FL,16981183,482.91,82004,12
2003,Georgia,GA,8735259,540.34,47200,13
2003,Hawaii,HI,1239298,336.24,4167,15
2003,Idaho,ID,1364109,420.57,5737,16
2003,Illinois,IL,12597981,344.64,43418,17
2003,Indiana,IN,6181789,372.17,23007,18
2003,Iowa,IA,2932799,291.39,8546,19
2003,Kansas,KS,2721955,335.49,9132,20
2003,Kentucky,KY,4118627,393.09,16190,21
2003,Louisiana,LA,4474726,805.57,36047,22
2003,Maine,ME,1303102,149.72,1951,23
2003,Maryland,MD,5496708,422.62,23230,24
2003,Massachusetts,MA,6451637,136.62,8814,25
2003,Michigan,MI,10066351,490.33,49358,26
2003,Minnesota,MN,5047862,155.81,7865,27
2003,Mississippi,MS,2867678,682.4,19569,28
2003,Missouri,MO,5714847,529.76,30275,29
2003,Montana,MT,916750,394.87,3620,30
2003,Nebraska,NE,1733680,229.34,3976,31
2003,Nevada,NV,2236949,471.31,10543,32
2003,New Hampshire,NH,1281871,189.88,2434,33
2003,New Jersey,NJ,8583481,317.42,27246,34
2003,New Mexico,NM,1869683,317.38,5934,35
2003,New York,NY,19231101,339.02,65197,36
2003,North Carolina,NC,8416451,349.24,29394,37
2003,North Dakota,ND,632809,181.26,1147,38
2003,Ohio,OH,11445180,391.24,44778,39
2003,Oklahoma,OK,3498687,641.61,22448,40
2003,Oregon,OR,3550180,357.59,12695,41
2003,Pennsylvania,PA,12357524,330.81,40880,42
2003,Rhode Island,RI,1071504,185.07,1983,44
2003,South Carolina,SC,4146474,553.29,22942,45
2003,South Dakota,SD,766975,393.23,3016,46
2003,Tennessee,TN,5856522,433.76,25403,47
2003,Texas,TX,22057801,709.65,156533,48
2003,United States,US,290326418,482.67,1401319,0
2003,Utah,UT,2379938,238.7,5681,49
2003,Vermont,VT,616559,227.23,1401,50
2003,Virginia,VA,7373694,475.57,35067,51
2003,Washington,WA,6113262,262.31,16036,53
2003,West Virginia,WV,1802238,261.62,4715,54
2003,Wisconsin,WI,5476796,402.88,22065,55
2003,Wyoming,WY,499189,375.01,1872,56
2004,Alabama,AL,4512190,559.75,25257,1
2004,Alaska,AK,661569,397.84,2632,2
2004,Arizona,AZ,5759425,540.09,31106,4
2004,Arkansas,AR,2746161,497.71,13668,5
2004,California,CA,35558419,463.84,164934,6
2004,Colorado,CO,4599681,441.18,20293,8
2004,Connecticut,CT,3474610,381.05,13240,9
2004,Delaware,DE,826639,494.41,4087,10
2004,Federal,FD,293045739,54.04,158362,57
2004,Florida,FL,17375259,492.25,85530,12
2004,Georgia,GA,8913676,573.15,51089,13
2004,Hawaii,HI,1252782,333.18,4174,15
2004,Idaho,ID,1391718,458.07,6375,16
2004,Illinois,IL,12645295,348.38,44054,17
2004,Indiana,IN,6214454,385.21,23939,18
2004,Iowa,IA,2941358,289.83,8525,19
2004,Kansas,KS,2730765,328.33,8966,20
2004,Kentucky,KY,4147970,413.21,17140,21
2004,Louisiana,LA,4489327,822.82,36939,22
2004,Maine,ME,1308253,149.89,1961,23
2004,Maryland,MD,5542659,409.48,22696,24
2004,Massachusetts,MA,6451279,134.67,8688,25
2004,Michigan,MI,10089305,484.5,48883,26
2004,Minnesota,MN,5079344,172.42,8758,27
2004,Mississippi,MS,2886006,674.6,19469,28
2004,Missouri,MO,5758444,539.4,31061,29
2004,Montana,MT,925887,341.73,3164,30
2004,Nebraska,NE,1742184,231.78,4038,31
2004,Nevada,NV,2328703,484.39,11280,32
2004,New Hampshire,NH,1292766,189.36,2448,33
2004,New Jersey,NJ,8611530,310.71,26757,34
2004,New Mexico,NM,1891829,323.02,6111,35
2004,New York,NY,19297933,330.35,63751,36
2004,North Carolina,NC,8531283,359.65,30683,37
2004,North Dakota,ND,636303,194.56,1238,38
2004,Ohio,OH,11464593,390.82,44806,39
2004,Oklahoma,OK,3514449,651.97,22913,40
2004,Oregon,OR,3573505,368.46,13167,41
2004,Pennsylvania,PA,12388368,330.4,40931,42
2004,Rhode Island,RI,1071414,176.78,1894,44
2004,South Carolina,SC,4201306,541.02,22730,45
2004,South Dakota,SD,774283,398.82,3088,46
2004,Tennessee,TN,5916762,437.47,25884,47
2004,Texas,TX,22418319,703.07,157616,48
2004,United States,US,293045739,486.88,1426781,0
2004,Utah,UT,2438915,242.53,5915,49
2004,Vermont,VT,618145,234.73,1451,50
2004,Virginia,VA,7468914,476.16,35564,51
2004,Washington,WA,6184289,266.85,16503,53
2004,West Virginia,WV,1803302,278.71,5026,54
2004,Wisconsin,WI,5511385,402.6,22189,55
2004,Wyoming,WY,502988,393.65,1980,56
2005,Alabama,AL,4545049,594.12,27003,1
2005,Alaska,AK,669488,415.39,2781,2
2005,Arizona,AZ,5974834,525.72,31411,4
2005,Arkansas,AR,2776221,482.06,13383,5
2005,California,CA,35795255,472.08,168982,6
2005,Colorado,CO,4660780,460.35,21456,8
2005,Connecticut,CT,3477416,377.32,13121,9
2005,Delaware,DE,839906,472.91,3972,10
2005,Federal,FD,295753151,55.91,165356,57
2005,Florida,FL,17783868,504.76,89766,12
2005,Georgia,GA,9097428,535.77,48741,13
2005,Hawaii,HI,1266117,349.26,4422,15
2005,Idaho,ID,1425862,478.17,6818,16
2005,Illinois,IL,12674452,354.41,44920,17
2005,Indiana,IN,6253120,390.46,24416,18
2005,Iowa,IA,2949450,296.22,8737,19
2005,Kansas,KS,2741771,330.74,9068,20
2005,Kentucky,KY,4182293,459.44,19215,21
2005,Louisiana,LA,4497691,802.26,36083,22
2005,Maine,ME,1311631,145.24,1905,23
2005,Maryland,MD,5582520,396.65,22143,24
2005,Massachusetts,MA,6453031,140.72,9081,25
2005,Michigan,MI,10090554,491.01,49546,26
2005,Minnesota,MN,5106560,181.75,9281,27
2005,Mississippi,MS,2900116,666.7,19335,28
2005,Missouri,MO,5806639,530.48,30803,29
2005,Montana,MT,934801,375.37,3509,30
2005,Nebraska,NE,1751721,247.19,4330,31
2005,Nevada,NV,2408804,483.39,11644,32
2005,New Hampshire,NH,1301415,193.64,2520,33
2005,New Jersey,NJ,8621837,317.32,27359,34
2005,New Mexico,NM,1916538,328.3,6292,35
2005,New York,NY,19330891,323.24,62485,36
2005,North Carolina,NC,8669452,363.6,31522,37
2005,North Dakota,ND,635365,208.86,1327,38
2005,Ohio,OH,11475262,399.59,45854,39
2005,Oklahoma,OK,3532769,691.07,24414,40
2005,Oregon,OR,3617869,370.11,13390,41
2005,Pennsylvania,PA,12418161,340.99,42345,42
2005,Rhode Island,RI,1064989,190.14,2025,44
2005,South Carolina,SC,4256199,527.79,22464,45
2005,South Dakota,SD,780084,442.77,3454,46
2005,Tennessee,TN,5995748,439.8,26369,47
2005,Texas,TX,22801920,698.43,159255,48
2005,United States,US,295753151,492.19,1455667,0
2005,Utah,UT,2499637,251.04,6275,49
2005,Vermont,VT,618814,249.19,1542,50
2005,Virginia,VA,7563887,467.27,35344,51
2005,Washington,WA,6261282,276.62,17320,53
2005,West Virginia,WV,1803920,293.36,5292,54
2005,Wisconsin,WI,5541443,395.69,21927,55
2005,Wyoming,WY,506242,404.35,2047,56
2006,Alabama,AL,4597688,598.69,27526,1
2006,Alaska,AK,677325,460.05,3116,2
2006,Arizona,AZ,6192100,541.93,33557,4
2006,Arkansas,AR,2815097,487.12,13713,5
2006,California,CA,35979208,483.45,173941,6
2006,Colorado,CO,4753044,472.98,22481,8
2006,Connecticut,CT,3485162,394.41,13746,9
2006,Delaware,DE,853022,491.78,4195,10
2006,Federal,FD,298593212,57.81,172617,57
2006,Florida,FL,18088505,513.44,92874,12
2006,Georgia,GA,9330086,565.71,52781,13
2006,Hawaii,HI,1275599,342.82,4373,15
2006,Idaho,ID,1464413,486.47,7124,16
2006,Illinois,IL,12718011,354.66,45106,17
2006,Indiana,IN,6301700,413.46,26055,18
2006,Iowa,IA,2964391,298.14,8838,19
2006,Kansas,KS,2755700,319.92,8816,20
2006,Kentucky,KY,4219374,462.49,19514,21
2006,Louisiana,LA,4240327,857.86,36376,22
2006,Maine,ME,1314963,151.87,1997,23
2006,Maryland,MD,5612196,397.63,22316,24
2006,Massachusetts,MA,6466399,146.48,9472,25
2006,Michigan,MI,10082438,511.55,51577,26
2006,Minnesota,MN,5148346,176.91,9108,27
2006,Mississippi,MS,2897150,663.38,19219,28
2006,Missouri,MO,5861572,514.3,30146,29
2006,Montana,MT,946230,376.55,3563,30
2006,Nebraska,NE,1760435,238.8,4204,31
2006,Nevada,NV,2493405,508.98,12691,32
2006,New Hampshire,NH,1311894,208.63,2737,33
2006,New Jersey,NJ,8623721,317.39,27371,34
2006,New Mexico,NM,1942608,327.45,6361,35
2006,New York,NY,19356564,325.34,62975,36
2006,North Carolina,NC,8866977,363.36,32219,37
2006,North Dakota,ND,636771,214.05,1363,38
2006,Ohio,OH,11492495,427.81,49166,39
2006,Oklahoma,OK,3574334,668.35,23889,40
2006,Oregon,OR,3677545,371.63,13667,41
2006,Pennsylvania,PA,12471142,352.8,43998,42
2006,Rhode Island,RI,1060196,202.7,2149,44
2006,South Carolina,SC,4339399,526.82,22861,45
2006,South Dakota,SD,788519,424.85,3350,46
2006,Tennessee,TN,6089453,422.78,25745,47
2006,Texas,TX,23369024,694.05,162193,48
2006,United States,US,298593212,501.24,1496669,0
2006,Utah,UT,2583724,245.38,6340,49
2006,Vermont,VT,619985,263.55,1634,50
2006,Virginia,VA,7646996,479.77,36688,51
2006,Washington,WA,6372243,274.36,17483,53
2006,West Virginia,WV,1807237,316.45,5719,54
2006,Wisconsin,WI,5571680,405.95,22618,55
2006,Wyoming,WY,512841,412.21,2114,56
2007,Alabama,AL,4637904,616.77,28605,1
2007,Alaska,AK,682297,450.24,3072,2
2007,Arizona,AZ,6362241,557.82,35490,4
2007,Arkansas,AR,2842194,503.48,14310,5
2007,California,CA,36226122,477.16,172857,6
2007,Colorado,CO,4842259,471.7,22841,8
2007,Connecticut,CT,3488633,412.68,14397,9
2007,Delaware,DE,864896,485.72,4201,10
2007,Federal,FD,301579895,59.13,178324,57
2007,Florida,FL,18277888,537.37,98220,12
2007,Georgia,GA,9533761,568.84,54232,13
2007,Hawaii,HI,1276832,342.02,4367,15
2007,Idaho,ID,1499245,488.18,7319,16
2007,Illinois,IL,12779417,353.81,45215,17
2007,Indiana,IN,6346113,427.25,27114,18
2007,Iowa,IA,2978719,293.15,8732,19
2007,Kansas,KS,2775586,313.3,8696,20
2007,Kentucky,KY,4256278,512.72,21823,21
2007,Louisiana,LA,4376122,853.29,37341,22
2007,Maine,ME,1317308,148.03,1950,23
2007,Maryland,MD,5634242,404.31,22780,24
2007,Massachusetts,MA,6499275,151.89,9872,25
2007,Michigan,MI,10050847,499.79,50233,26
2007,Minnesota,MN,5191206,182.39,9468,27
2007,Mississippi,MS,2921723,735.94,21502,28
2007,Missouri,MO,5909824,504.99,29844,29
2007,Montana,MT,957225,358.43,3431,30
2007,Nebraska,NE,1769912,244.59,4329,31
2007,Nevada,NV,2567752,515.82,13245,32
2007,New Hampshire,NH,1317343,222.42,2930,33
2007,New Jersey,NJ,8636043,310.64,26827,34
2007,New Mexico,NM,1968731,316.19,6225,35
2007,New York,NY,19422777,320.11,62174,36
2007,North Carolina,NC,9064074,364.25,33016,37
2007,North Dakota,ND,638202,221.87,1416,38
2007,Ohio,OH,11520815,440.34,50731,39
2007,Oklahoma,OK,3612186,669.87,24197,40
2007,Oregon,OR,3732957,372.84,13918,41
2007,Pennsylvania,PA,12522531,362.91,45446,42
2007,Rhode Island,RI,1055009,235.16,2481,44
2007,South Carolina,SC,4424232,526.96,23314,45
2007,South Dakota,SD,797035,414.79,3306,46
2007,Tennessee,TN,6172862,425.52,26267,47
2007,Texas,TX,23837701,678.32,161696,48
2007,United States,US,301579895,505.74,1525210,0
2007,Utah,UT,2663796,241.05,6421,49
2007,Vermont,VT,620460,260.77,1618,50
2007,Virginia,VA,7719749,492.04,37984,51
2007,Washington,WA,6464979,274.66,17757,53
2007,West Virginia,WV,1811198,333.98,6049,54
2007,Wisconsin,WI,5601571,398.23,22307,55
2007,Wyoming,WY,523414,398.16,2084,56
2008,Alabama,AL,4677464,634.83,29694,1
2008,Alaska,AK,688125,431.03,2966,2
2008,Arizona,AZ,6499377,572.18,37188,4
2008,Arkansas,AR,2867764,511.2,14660,5
2008,California,CA,36580371,471.79,172583,6
2008,Colorado,CO,4935213,471.59,23274,8
2008,Connecticut,CT,3502932,407.4,14271,9
2008,Delaware,DE,876211,464.16,4067,10
2008,Federal,FD,304374846,59.63,181499,57
2008,Florida,FL,18423878,555.74,102389,12
2008,Georgia,GA,9697838,543.47,52705,13
2008,Hawaii,HI,1287481,334.3,4304,15
2008,Idaho,ID,1527506,477.25,7290,16
2008,Illinois,IL,12842954,354.08,45474,17
2008,Indiana,IN,6388309,443.01,28301,18
2008,Iowa,IA,2993987,292.79,8766,19
2008,Kansas,KS,2797375,305.25,8539,20
2008,Kentucky,KY,4287931,491.12,21059,21
2008,Louisiana,LA,4451513,849.24,37804,22
2008,Maine,ME,1319691,150.41,1985,23
2008,Maryland,MD,5658655,402.02,22749,24
2008,Massachusetts,MA,6543595,155.36,10166,25
2008,Michigan,MI,10002486,487.26,48738,26
2008,Minnesota,MN,5230567,189.46,9910,27
2008,Mississippi,MS,2940212,737.97,21698,28
2008,Missouri,MO,5956335,506.6,30175,29
2008,Montana,MT,968035,363.31,3517,30
2008,Nebraska,NE,1781949,248.27,4424,31
2008,Nevada,NV,2615772,487.16,12743,32
2008,New Hampshire,NH,1321872,204.41,2702,33
2008,New Jersey,NJ,8663398,299.57,25953,34
2008,New Mexico,NM,1986763,317.85,6315,35
2008,New York,NY,19467789,307.99,59959,36
2008,North Carolina,NC,9247134,370.16,34229,37
2008,North Dakota,ND,641421,226.37,1452,38
2008,Ohio,OH,11528072,448.35,51686,39
2008,Oklahoma,OK,3644025,664.38,24210,40
2008,Oregon,OR,3782991,373.54,14131,41
2008,Pennsylvania,PA,12566368,390.3,49047,42
2008,Rhode Island,RI,1053502,239.39,2522,44
2008,South Carolina,SC,4503280,520.86,23456,45
2008,South Dakota,SD,804532,414.28,3333,46
2008,Tennessee,TN,6240456,436.31,27228,47
2008,Texas,TX,24304290,670.73,163016,48
2008,United States,US,304374846,506.14,1540563,0
2008,Utah,UT,2727343,235.61,6426,49
2008,Vermont,VT,621049,260.53,1618,50
2008,Virginia,VA,7795424,490.24,38216,51
2008,Washington,WA,6566073,273.01,17926,53
2008,West Virginia,WV,1814873,331.65,6019,54
2008,Wisconsin,WI,5627610,398.8,22443,55
2008,Wyoming,WY,532981,391.01,2084,56
2009,Alabama,AL,4708708,652.47,30723,1
2009,Alaska,AK,698473,359.07,2508,2
2009,Arizona,AZ,6595778,584.15,38529,4
2009,Arkansas,AR,2889450,524.11,15144,5
2009,California,CA,36961664,460.29,170131,6
2009,Colorado,CO,5024748,453.65,22795,8
2009,Connecticut,CT,3518288,382.74,13466,9
2009,Delaware,DE,885122,448.64,3971,10
2009,Federal,FD,307006550,60.92,187028,57
2009,Florida,FL,18537969,560.55,103915,12
2009,Georgia,GA,9829211,564.81,55516,13
2009,Hawaii,HI,1295178,318.03,4119,15
2009,Idaho,ID,1545801,478.72,7400,16
2009,Illinois,IL,12910409,349.8,45161,17
2009,Indiana,IN,6423113,448.19,28788,18
2009,Iowa,IA,3007856,293,8813,19
2009,Kansas,KS,2818747,306.55,8641,20
2009,Kentucky,KY,4314113,479.17,20672,21
2009,Louisiana,LA,4492076,885.56,39780,22
2009,Maine,ME,1318301,150.19,1980,23
2009,Maryland,MD,5699478,383.68,21868,24
2009,Massachusetts,MA,6593587,152.72,10070,25
2009,Michigan,MI,9969727,456.16,45478,26
2009,Minnesota,MN,5266214,189.62,9986,27
2009,Mississippi,MS,2951996,703.52,20768,28
2009,Missouri,MO,5987580,510.29,30554,29
2009,Montana,MT,974989,369.75,3605,30
2009,Nebraska,NE,1796619,244.46,4392,31
2009,Nevada,NV,2643085,472.25,12482,32
2009,New Hampshire,NH,1324575,206.18,2731,33
2009,New Jersey,NJ,8707739,291.49,25382,34
2009,New Mexico,NM,2009671,314.48,6320,35
2009,New York,NY,19541453,299.13,58454,36
2009,North Carolina,NC,9380884,371.64,34863,37
2009,North Dakota,ND,646844,229.73,1486,38
2009,Ohio,OH,11542645,447.09,51606,39
2009,Oklahoma,OK,3687050,661.67,24396,40
2009,Oregon,OR,3825657,375.49,14365,41
2009,Pennsylvania,PA,12604767,407.12,51317,42
2009,Rhode Island,RI,1053209,210.78,2220,44
2009,South Carolina,SC,4561242,514.9,23486,45
2009,South Dakota,SD,812383,422.21,3430,46
2009,Tennessee,TN,6296254,428.27,26965,47
2009,Texas,TX,24782302,654.44,162185,48
2009,United States,US,307006550,503.75,1546545,0
2009,Utah,UT,2784572,234.29,6524,49
2009,Vermont,VT,621760,277.28,1724,50
2009,Virginia,VA,7882590,482.82,38059,51
2009,Washington,WA,6664195,273.09,18199,53
2009,West Virginia,WV,1819777,346.91,6313,54
2009,Wisconsin,WI,5654774,394.92,22332,55
2009,Wyoming,WY,544270,381.24,2075,56
2010,Alabama,AL,4779736,642.35,30703,1
2010,Alaska,AK,710231,388.58,2760,2
2010,Arizona,AZ,6392017,599.13,38296,4
2010,Arkansas,AR,2915918,552.68,16116,5
2010,California,CA,37253956,439.8,163843,6
2010,Colorado,CO,5029196,451.99,22731,8
2010,Connecticut,CT,3574097,372.2,13303,9
2010,Delaware,DE,897934,440.21,3953,10
2010,Federal,FD,308745538,61.39,189539,57
2010,Florida,FL,18801310,553.68,104099,12
2010,Georgia,GA,9687653,563.06,54547,13
2010,Hawaii,HI,1360301,288.92,3930,15
2010,Idaho,ID,1567582,472.98,7414,16
2010,Illinois,IL,12830632,377.03,48375,17
2010,Indiana,IN,6483802,431.58,27983,18
2010,Iowa,IA,3046355,307.78,9376,19
2010,Kansas,KS,2853118,316.56,9032,20
2010,Kentucky,KY,4339367,458.61,19901,21
2010,Louisiana,LA,4533372,867.79,39340,22
2010,Maine,ME,1328361,146.3,1943,23
2010,Maryland,MD,5773552,385,22228,24
2010,Massachusetts,MA,6547629,152.96,10015,25
2010,Michigan,MI,9883640,446.62,44142,26
2010,Minnesota,MN,5303925,184.46,9784,27
2010,Mississippi,MS,2967297,685.71,20347,28
2010,Missouri,MO,5988927,510.6,30579,29
2010,Montana,MT,989415,374.99,3710,30
2010,Nebraska,NE,1826341,245.77,4489,31
2010,Nevada,NV,2700551,464.3,12539,32
2010,New Hampshire,NH,1316470,209.67,2760,33
2010,New Jersey,NJ,8791894,284.18,24985,34
2010,New Mexico,NM,2059179,320.15,6592,35
2010,New York,NY,19378102,291.11,56412,36
2010,North Carolina,NC,9535483,370.66,35344,37
2010,North Dakota,ND,672591,220.42,1483,38
2010,Ohio,OH,11536504,448.19,51705,39
2010,Oklahoma,OK,3751351,651.94,24457,40
2010,Oregon,OR,3831074,386.39,14803,41
2010,Pennsylvania,PA,12702379,401.6,51013,42
2010,Rhode Island,RI,1052567,198.19,2086,44
2010,South Carolina,SC,4625364,492.16,22764,45
2010,South Dakota,SD,814180,420.16,3421,46
2010,Tennessee,TN,6346105,431.79,27402,47
2010,Texas,TX,25145561,652,163949,48
2010,United States,US,308745538,500,1543728,0
2010,Utah,UT,2763885,244.82,6767,49
2010,Vermont,VT,625741,263.46,1649,50
2010,Virginia,VA,8001024,466.23,37303,51
2010,Washington,WA,6724540,270.09,18162,53
2010,West Virginia,WV,1852994,358.18,6637,54
2010,Wisconsin,WI,5686986,386.06,21955,55
2010,Wyoming,WY,563626,374.1,2109,56
2011,Alabama,AL,4801695,649.59,31191,1
2011,Alaska,AK,722572,398.61,2880,2
2011,Arizona,AZ,6472867,589.23,38140,4
2011,Arkansas,AR,2938430,544.64,16004,5
2011,California,CA,37701901,393.5,148356,6
2011,Colorado,CO,5119661,426.52,21836,8
2011,Connecticut,CT,3590537,349.62,12553,9
2011,Delaware,DE,907829,438.51,3981,10
2011,Federal,FD,311721632,62.99,196353,57
2011,Florida,FL,19107900,536.59,102530,12
2011,Georgia,GA,9813201,546.76,53655,13
2011,Hawaii,HI,1378251,282.19,3889,15
2011,Idaho,ID,1583780,486.72,7709,16
2011,Illinois,IL,12858725,376.28,48384,17
2011,Indiana,IN,6516560,442.55,28839,18
2011,Iowa,IA,3064904,295.04,9043,19
